account id,product code,opening date,reporting period,period balance,£ withdrawal,£ receipt,£ internal transfer,interest rate,account tenure (months)
P004-2024-05-0002,P004,2024-05-06,2024-05,2791.62,142.15,173.08,27.39,0.02982,1
P004-2024-05-0002,P004,2024-05-06,2024-06,2740.51,218.28,167.16,0.0,0.02685,2
P004-2024-05-0002,P004,2024-05-06,2024-07,2565.11,175.4,0.0,0.0,0.02372,3
P004-2024-05-0002,P004,2024-05-06,2024-08,2409.4,253.13,98.28,0.86,0.02057,4
P004-2024-05-0002,P004,2024-05-06,2024-09,2362.89,91.89,84.05,38.68,0.02185,5
P004-2024-05-0002,P004,2024-05-06,2024-10,2330.36,92.81,96.81,36.52,0.02639,6
P004-2024-05-0002,P004,2024-05-06,2024-11,2226.84,189.14,131.25,45.63,0.0212,7
P004-2024-05-0002,P004,2024-05-06,2024-12,2238.16,42.66,90.19,36.21,0.02225,8
P004-2024-05-0002,P004,2024-05-06,2025-01,2291.83,12.93,71.22,4.62,0.03117,9
P004-2024-05-0002,P004,2024-05-06,2025-02,2070.57,256.7,63.14,27.7,0.02045,10
P004-2024-05-0002,P004,2024-05-06,2025-03,2019.07,157.42,116.83,10.9,0.02777,11
P004-2024-05-0003,P004,2024-05-24,2024-05,4327.72,317.12,187.55,4.92,0.03139,1
P004-2024-05-0003,P004,2024-05-24,2024-06,4356.05,239.53,321.61,53.76,0.02372,2
P004-2024-05-0003,P004,2024-05-24,2024-07,4195.26,299.7,189.11,50.2,0.02721,3
P004-2024-05-0003,P004,2024-05-24,2024-08,4064.03,192.08,150.32,89.46,0.02379,4
P004-2024-05-0003,P004,2024-05-24,2024-09,3738.15,443.73,185.23,67.38,0.02527,5
P004-2024-05-0003,P004,2024-05-24,2024-10,3464.66,387.04,172.17,58.63,0.02305,6
P004-2024-05-0003,P004,2024-05-24,2024-11,3242.33,208.16,106.12,120.29,0.02869,7
P004-2024-05-0003,P004,2024-05-24,2024-12,3249.61,80.47,154.06,66.31,0.02548,8
P004-2024-05-0004,P004,2024-05-14,2024-05,6965.06,650.11,136.77,178.59,0.02501,1
P004-2024-05-0004,P004,2024-05-14,2024-06,6960.55,370.16,431.78,66.12,0.0254,2
P004-2024-05-0004,P004,2024-05-14,2024-07,6904.8,299.52,334.42,90.65,0.02427,3
P004-2024-05-0004,P004,2024-05-14,2024-08,6949.06,274.86,349.99,30.87,0.02563,4
P004-2024-05-0004,P004,2024-05-14,2024-09,6883.42,207.58,207.81,65.87,0.02146,5
P004-2024-05-0004,P004,2024-05-14,2024-10,6896.48,453.29,466.35,0.0,0.02791,6
P004-2024-05-0004,P004,2024-05-14,2024-11,6751.68,239.25,228.48,134.04,0.0263,7
P004-2024-05-0004,P004,2024-05-14,2024-12,6793.6,311.89,394.3,40.49,0.02642,8
P004-2024-05-0004,P004,2024-05-14,2025-01,6594.17,413.76,371.99,157.66,0.0283,9
P004-2024-05-0004,P004,2024-05-14,2025-02,6666.7,309.54,419.08,37.01,0.02528,10
P004-2024-05-0005,P004,2024-05-22,2024-05,1060.25,32.93,78.59,7.73,0.02162,1
P004-2024-05-0005,P004,2024-05-22,2024-06,1100.07,16.03,55.85,0.0,0.02667,2
P004-2024-05-0005,P004,2024-05-22,2024-07,1064.03,104.45,77.53,9.13,0.02971,3
P004-2024-05-0005,P004,2024-05-22,2024-08,1012.84,92.07,54.4,13.52,0.02153,4
P004-2024-05-0005,P004,2024-05-22,2024-09,1001.94,60.84,49.94,0.0,0.02714,5
P004-2024-05-0006,P004,2024-05-02,2024-05,7625.5,434.17,0.0,129.55,0.02501,1
P004-2024-05-0006,P004,2024-05-02,2024-06,7208.8,530.13,175.73,62.3,0.02663,2
P004-2024-05-0006,P004,2024-05-02,2024-07,7558.81,28.49,389.92,11.42,0.02869,3
P004-2024-05-0006,P004,2024-05-02,2024-08,7542.0,205.26,238.13,49.68,0.02906,4
P004-2024-05-0006,P004,2024-05-02,2024-09,7112.54,619.52,308.38,118.32,0.02327,5
P004-2024-05-0006,P004,2024-05-02,2024-10,6977.19,473.36,365.81,27.8,0.02639,6
P004-2024-05-0006,P004,2024-05-02,2024-11,6387.71,534.68,33.56,88.36,0.02184,7
P004-2024-05-0006,P004,2024-05-02,2024-12,6125.06,514.99,291.66,39.32,0.02593,8
P004-2024-05-0006,P004,2024-05-02,2025-01,5929.78,528.67,342.48,9.09,0.02306,9
P004-2024-05-0006,P004,2024-05-02,2025-02,5605.11,427.52,170.64,67.79,0.02387,10
P004-2024-05-0006,P004,2024-05-02,2025-03,5095.18,372.09,0.0,137.84,0.02351,11
P004-2024-05-0006,P004,2024-05-02,2025-04,4567.41,609.02,234.11,152.87,0.02923,12
P004-2024-05-0006,P004,2024-05-02,2025-05,4668.24,103.93,204.76,0.0,0.02705,13
P004-2024-05-0006,P004,2024-05-02,2025-06,4821.87,176.28,329.91,0.0,0.02245,14
P004-2024-05-0007,P004,2024-05-04,2024-05,3964.35,203.35,271.02,27.32,0.02077,1
P004-2024-05-0007,P004,2024-05-04,2024-06,3974.82,170.76,181.23,0.0,0.02493,2
P004-2024-05-0007,P004,2024-05-04,2024-07,3601.3,392.65,40.48,21.35,0.02215,3
P004-2024-05-0007,P004,2024-05-04,2024-08,3356.16,323.6,89.53,11.07,0.02625,4
P004-2024-05-0007,P004,2024-05-04,2024-09,3256.01,203.15,140.75,37.75,0.03173,5
P004-2024-05-0007,P004,2024-05-04,2024-10,2989.01,318.48,72.27,20.79,0.03127,6
P004-2024-05-0007,P004,2024-05-04,2024-11,2791.77,142.74,0.0,54.5,0.02317,7
P004-2024-05-0007,P004,2024-05-04,2024-12,2759.35,158.13,145.87,20.16,0.02155,8
P004-2024-05-0007,P004,2024-05-04,2025-01,2658.17,153.79,103.5,50.9,0.02309,9
P004-2024-05-0007,P004,2024-05-04,2025-02,2523.88,194.36,88.1,28.03,0.02232,10
P004-2024-05-0007,P004,2024-05-04,2025-03,2614.06,136.24,288.21,61.8,0.028,11
P004-2024-05-0007,P004,2024-05-04,2025-04,2706.72,3.73,113.69,17.3,0.02316,12
P004-2024-05-0007,P004,2024-05-04,2025-05,2585.98,202.81,116.87,34.79,0.02397,13
P004-2024-05-0007,P004,2024-05-04,2025-06,2531.31,169.02,122.53,8.19,0.02583,14
P004-2024-05-0008,P004,2024-05-17,2024-05,4202.4,286.19,181.62,100.15,0.02171,1
P004-2024-05-0008,P004,2024-05-17,2024-06,4055.83,129.97,61.26,77.86,0.02067,2
P004-2024-05-0008,P004,2024-05-17,2024-07,3948.09,333.66,301.29,75.37,0.02671,3
P004-2024-05-0008,P004,2024-05-17,2024-08,4031.42,159.78,319.07,75.97,0.02214,4
P004-2024-05-0008,P004,2024-05-17,2024-09,3764.06,308.03,40.89,0.22,0.02102,5
P004-2024-05-0008,P004,2024-05-17,2024-10,3603.34,348.91,237.11,48.91,0.02328,6
P004-2024-05-0008,P004,2024-05-17,2024-11,3549.48,186.0,132.14,0.0,0.02655,7
P004-2024-05-0008,P004,2024-05-17,2024-12,3467.09,266.92,184.52,0.0,0.02375,8
P004-2024-05-0008,P004,2024-05-17,2025-01,3307.96,252.73,140.58,46.98,0.0271,9
P004-2024-05-0008,P004,2024-05-17,2025-02,3428.92,53.91,198.99,24.12,0.02527,10
P004-2024-05-0008,P004,2024-05-17,2025-03,3287.85,262.95,173.72,51.84,0.02429,11
P004-2024-05-0008,P004,2024-05-17,2025-04,3122.75,161.38,86.54,90.25,0.0264,12
P004-2024-05-0008,P004,2024-05-17,2025-05,2908.84,267.11,121.82,68.63,0.02522,13
P004-2024-05-0008,P004,2024-05-17,2025-06,2787.34,223.87,114.87,12.5,0.02847,14
P004-2024-05-0009,P004,2024-05-20,2024-05,3717.31,235.14,237.42,60.5,0.01923,1
P004-2024-05-0009,P004,2024-05-20,2024-06,3541.04,251.18,128.49,53.57,0.02244,2
P004-2024-05-0009,P004,2024-05-20,2024-07,3589.56,199.06,247.58,0.0,0.02881,3
P004-2024-05-0009,P004,2024-05-20,2024-08,3514.97,120.27,67.66,21.98,0.02604,4
P004-2024-05-0009,P004,2024-05-20,2024-09,3389.13,276.96,191.35,40.23,0.02264,5
P004-2024-05-0009,P004,2024-05-20,2024-10,3440.87,11.53,115.68,52.41,0.02604,6
P004-2024-05-0009,P004,2024-05-20,2024-11,3478.74,33.88,120.77,49.03,0.02354,7
P004-2024-05-0009,P004,2024-05-20,2024-12,3286.82,238.37,92.65,46.2,0.0254,8
P004-2024-05-0009,P004,2024-05-20,2025-01,3360.5,36.2,126.19,16.32,0.02664,9
P004-2024-05-0009,P004,2024-05-20,2025-02,3238.43,172.11,99.61,49.57,0.02598,10
P004-2024-05-0009,P004,2024-05-20,2025-03,3053.12,226.09,145.72,104.94,0.02619,11
P004-2024-05-0010,P004,2024-05-18,2024-05,3407.91,128.58,227.49,32.51,0.02448,1
P004-2024-05-0010,P004,2024-05-18,2024-06,3189.7,236.48,18.28,0.0,0.02758,2
P004-2024-05-0010,P004,2024-05-18,2024-07,2881.95,392.13,104.18,19.8,0.02416,3
P004-2024-05-0010,P004,2024-05-18,2024-08,2932.16,174.62,254.48,29.65,0.02917,4
P004-2024-05-0010,P004,2024-05-18,2024-09,2855.96,110.46,97.23,62.98,0.02951,5
P004-2024-05-0010,P004,2024-05-18,2024-10,2594.64,233.61,0.0,27.71,0.02677,6
P004-2024-05-0010,P004,2024-05-18,2024-11,2613.51,78.68,97.55,0.0,0.02113,7
P004-2024-05-0010,P004,2024-05-18,2024-12,2302.86,245.98,0.0,64.67,0.02778,8
P004-2024-05-0010,P004,2024-05-18,2025-01,2290.39,151.96,156.11,16.63,0.01896,9
P004-2024-05-0010,P004,2024-05-18,2025-02,2362.64,19.97,92.22,0.0,0.02473,10
P004-2024-05-0010,P004,2024-05-18,2025-03,2298.15,210.49,146.0,0.0,0.03096,11
P004-2024-05-0010,P004,2024-05-18,2025-04,2327.61,15.25,110.18,65.47,0.02838,12
P004-2024-05-0011,P004,2024-05-15,2024-05,2361.06,127.64,173.96,40.25,0.02085,1
P004-2024-05-0011,P004,2024-05-15,2024-06,2381.64,48.46,134.81,65.76,0.0224,2
P004-2024-05-0011,P004,2024-05-15,2024-07,2294.43,178.98,94.64,2.87,0.02506,3
P004-2024-05-0011,P004,2024-05-15,2024-08,2314.93,105.78,127.82,1.54,0.0312,4
P004-2024-05-0011,P004,2024-05-15,2024-09,2137.03,201.67,48.76,24.99,0.02722,5
P004-2024-05-0011,P004,2024-05-15,2024-10,2081.7,82.02,58.43,31.73,0.02421,6
P004-2024-05-0011,P004,2024-05-15,2024-11,1907.77,222.56,48.63,0.0,0.0234,7
P004-2024-05-0011,P004,2024-05-15,2024-12,1761.32,144.33,0.0,2.13,0.03138,8
P004-2024-05-0011,P004,2024-05-15,2025-01,1791.38,75.4,105.47,0.0,0.02125,9
P004-2024-05-0011,P004,2024-05-15,2025-02,1711.64,36.89,0.0,42.85,0.02279,10
P004-2024-05-0012,P004,2024-05-09,2024-05,2746.52,182.86,145.81,66.79,0.02212,1
P004-2024-05-0012,P004,2024-05-09,2024-06,2651.55,149.36,94.9,40.51,0.02433,2
P004-2024-05-0012,P004,2024-05-09,2024-07,2740.55,70.85,180.57,20.71,0.02142,3
P004-2024-05-0012,P004,2024-05-09,2024-08,2736.31,88.65,114.82,30.41,0.02448,4
P004-2024-05-0012,P004,2024-05-09,2024-09,2504.41,291.5,95.66,36.06,0.02938,5
P004-2024-05-0012,P004,2024-05-09,2024-10,2544.15,118.41,188.56,30.41,0.02951,6
P004-2024-05-0013,P004,2024-05-16,2024-05,2412.44,119.11,83.13,63.15,0.02539,1
P004-2024-05-0013,P004,2024-05-16,2024-06,2333.54,103.01,85.56,61.45,0.0237,2
P004-2024-05-0014,P004,2024-05-20,2024-05,6626.31,431.87,7.85,0.0,0.02844,1
P004-2024-05-0014,P004,2024-05-20,2024-06,5855.32,745.75,0.0,25.23,0.01983,2
P004-2024-05-0014,P004,2024-05-20,2024-07,5633.43,408.91,279.77,92.75,0.02057,3
P004-2024-05-0014,P004,2024-05-20,2024-08,5573.84,299.22,239.63,0.0,0.0311,4
P004-2024-05-0014,P004,2024-05-20,2024-09,5435.81,141.51,58.92,55.44,0.03144,5
P004-2024-05-0014,P004,2024-05-20,2024-10,5174.52,391.91,198.09,67.46,0.02187,6
P004-2024-05-0014,P004,2024-05-20,2024-11,5154.0,402.67,455.1,72.96,0.0266,7
P004-2024-05-0014,P004,2024-05-20,2024-12,4923.63,281.29,119.18,68.25,0.02615,8
P004-2024-05-0014,P004,2024-05-20,2025-01,4878.96,138.93,94.26,0.0,0.02553,9
P004-2024-05-0014,P004,2024-05-20,2025-02,4959.95,126.23,224.57,17.35,0.02446,10
P004-2024-05-0014,P004,2024-05-20,2025-03,4896.05,396.35,358.84,26.39,0.024,11
P004-2024-05-0014,P004,2024-05-20,2025-04,4631.43,300.81,88.41,52.23,0.02584,12
P004-2024-05-0014,P004,2024-05-20,2025-05,4323.72,295.07,12.18,24.82,0.02345,13
P004-2024-05-0014,P004,2024-05-20,2025-06,4484.41,205.08,425.35,59.58,0.02725,14
P004-2024-05-0015,P004,2024-05-18,2024-05,11567.39,701.06,503.27,88.46,0.02725,1
P004-2024-05-0015,P004,2024-05-18,2024-06,11798.33,416.4,789.56,142.23,0.02461,2
P004-2024-05-0015,P004,2024-05-18,2024-07,11003.62,964.93,170.22,0.0,0.02467,3
P004-2024-05-0015,P004,2024-05-18,2024-08,10742.31,599.33,400.49,62.48,0.02435,4
P004-2024-05-0015,P004,2024-05-18,2024-09,10294.2,778.2,410.99,80.9,0.0241,5
P004-2024-05-0015,P004,2024-05-18,2024-10,10418.52,385.87,597.88,87.69,0.02548,6
P004-2024-05-0015,P004,2024-05-18,2024-11,10454.63,462.88,498.99,0.0,0.03072,7
P004-2024-05-0015,P004,2024-05-18,2024-12,10440.16,541.6,669.03,141.9,0.0265,8
P004-2024-05-0015,P004,2024-05-18,2025-01,10829.35,119.84,670.44,161.41,0.02221,9
P004-2024-05-0015,P004,2024-05-18,2025-02,10202.97,1088.56,605.01,142.84,0.02424,10
P004-2024-05-0015,P004,2024-05-18,2025-03,9731.52,432.38,124.48,163.55,0.02303,11
P004-2024-05-0015,P004,2024-05-18,2025-04,8992.45,917.33,344.12,165.86,0.02452,12
P004-2024-05-0015,P004,2024-05-18,2025-05,8241.26,937.3,316.2,130.09,0.0213,13
P004-2024-05-0015,P004,2024-05-18,2025-06,8187.16,407.82,467.12,113.4,0.02544,14
P004-2024-05-0016,P004,2024-05-18,2024-05,3807.27,0.0,4.79,31.99,0.02511,1
P004-2024-05-0016,P004,2024-05-18,2024-06,3258.25,522.53,0.0,26.48,0.02725,2
P004-2024-05-0016,P004,2024-05-18,2024-07,3332.23,101.0,174.98,0.0,0.0243,3
P004-2024-05-0016,P004,2024-05-18,2024-08,3103.26,214.96,82.65,96.66,0.02559,4
P004-2024-05-0016,P004,2024-05-18,2024-09,3004.78,120.14,59.48,37.83,0.02782,5
P004-2024-05-0016,P004,2024-05-18,2024-10,2825.45,212.39,86.83,53.77,0.03059,6
P004-2024-05-0016,P004,2024-05-18,2024-11,2854.47,240.04,269.06,0.0,0.02831,7
P004-2024-05-0016,P004,2024-05-18,2024-12,2735.34,189.8,72.53,1.87,0.02826,8
P004-2024-05-0016,P004,2024-05-18,2025-01,2612.86,212.79,94.54,4.23,0.0288,9
P004-2024-05-0016,P004,2024-05-18,2025-02,2557.21,68.22,34.25,21.68,0.02727,10
P004-2024-05-0016,P004,2024-05-18,2025-03,2478.39,118.65,85.13,45.3,0.01845,11
P004-2024-05-0016,P004,2024-05-18,2025-04,2292.3,196.77,54.74,44.06,0.02747,12
P004-2024-05-0016,P004,2024-05-18,2025-05,2241.96,51.35,26.01,24.99,0.0232,13
P004-2024-05-0016,P004,2024-05-18,2025-06,2273.44,96.51,131.23,3.25,0.02567,14
P004-2024-05-0017,P004,2024-05-09,2024-05,3489.43,165.36,185.78,12.39,0.02847,1
P004-2024-05-0017,P004,2024-05-09,2024-06,3459.39,228.18,260.07,61.92,0.01763,2
P004-2024-05-0017,P004,2024-05-09,2024-07,3341.73,185.02,101.38,34.03,0.02997,3
P004-2024-05-0017,P004,2024-05-09,2024-08,3219.15,289.16,208.68,42.09,0.02307,4
P004-2024-05-0017,P004,2024-05-09,2024-09,3082.77,222.15,143.92,58.15,0.02357,5
P004-2024-05-0017,P004,2024-05-09,2024-10,3038.29,201.71,216.07,58.85,0.02547,6
P004-2024-05-0017,P004,2024-05-09,2024-11,3036.78,5.49,113.28,109.29,0.02721,7
P004-2024-05-0017,P004,2024-05-09,2024-12,3119.48,74.43,173.35,16.22,0.02936,8
P004-2024-05-0017,P004,2024-05-09,2025-01,3190.6,73.55,145.9,1.22,0.03409,9
P004-2024-05-0017,P004,2024-05-09,2025-02,2964.75,198.64,83.97,111.19,0.02385,10
P004-2024-05-0017,P004,2024-05-09,2025-03,2966.29,126.76,150.41,22.1,0.02865,11
P004-2024-05-0017,P004,2024-05-09,2025-04,2896.35,87.81,64.1,46.23,0.01665,12
P004-2024-05-0017,P004,2024-05-09,2025-05,3018.32,5.96,127.92,0.0,0.02342,13
P004-2024-05-0017,P004,2024-05-09,2025-06,2799.36,214.74,17.55,21.76,0.02327,14
P004-2024-05-0018,P004,2024-05-03,2024-05,4264.19,372.81,128.78,0.0,0.02212,1
P004-2024-05-0018,P004,2024-05-03,2024-06,3973.04,273.46,0.0,17.69,0.02303,2
P004-2024-05-0018,P004,2024-05-03,2024-07,3883.85,139.4,136.99,86.78,0.02574,3
P004-2024-05-0018,P004,2024-05-03,2024-08,3828.01,176.59,139.08,18.32,0.02847,4
P004-2024-05-0018,P004,2024-05-03,2024-09,3895.2,60.49,174.04,46.37,0.03064,5
P004-2024-05-0019,P004,2024-05-18,2024-05,2226.01,180.04,42.2,108.84,0.02795,1
P004-2024-05-0019,P004,2024-05-18,2024-06,2251.3,58.15,121.97,38.53,0.02714,2
P004-2024-05-0020,P004,2024-05-16,2024-05,5883.28,426.63,282.83,45.64,0.02446,1
P004-2024-05-0020,P004,2024-05-16,2024-06,5782.13,293.28,192.13,0.0,0.02475,2
P004-2024-05-0020,P004,2024-05-16,2024-07,5619.69,428.07,352.06,86.43,0.02021,3
P004-2024-05-0020,P004,2024-05-16,2024-08,5583.74,208.34,172.39,0.0,0.02228,4
P004-2024-05-0020,P004,2024-05-16,2024-09,5642.21,169.23,227.71,0.0,0.02303,5
P004-2024-05-0020,P004,2024-05-16,2024-10,5603.93,356.42,348.83,30.7,0.01872,6
P004-2024-05-0021,P004,2024-05-15,2024-05,4395.99,276.83,165.95,11.57,0.02903,1
P004-2024-05-0021,P004,2024-05-15,2024-06,4685.83,0.0,289.83,0.0,0.02613,2
P004-2024-05-0021,P004,2024-05-15,2024-07,4684.26,279.88,284.32,6.02,0.0273,3
P004-2024-05-0021,P004,2024-05-15,2024-08,4364.94,422.5,239.28,136.09,0.02908,4
P004-2024-05-0021,P004,2024-05-15,2024-09,4366.14,0.0,65.08,63.87,0.0219,5
P004-2024-05-0021,P004,2024-05-15,2024-10,4167.65,260.4,171.7,109.8,0.02293,6
P004-2024-05-0021,P004,2024-05-15,2024-11,4010.41,143.71,107.97,121.49,0.0185,7
P004-2024-05-0021,P004,2024-05-15,2024-12,3758.37,291.61,98.84,59.27,0.02469,8
P004-2024-05-0021,P004,2024-05-15,2025-01,3701.35,159.63,113.19,10.59,0.01744,9
P004-2024-05-0021,P004,2024-05-15,2025-02,3707.47,139.51,145.63,0.0,0.02751,10
P004-2024-05-0021,P004,2024-05-15,2025-03,3585.36,352.42,232.42,2.11,0.0258,11
P004-2024-05-0021,P004,2024-05-15,2025-04,3508.38,94.82,47.6,29.76,0.03194,12
P004-2024-05-0021,P004,2024-05-15,2025-05,3352.37,288.28,171.34,39.07,0.02908,13
P004-2024-05-0021,P004,2024-05-15,2025-06,2949.22,424.49,92.49,71.15,0.02635,14
P004-2024-05-0022,P004,2024-05-08,2024-05,1253.29,99.88,12.01,0.45,0.02568,1
P004-2024-05-0022,P004,2024-05-08,2024-06,1202.79,91.7,45.71,4.51,0.02302,2
P004-2024-05-0022,P004,2024-05-08,2024-07,1210.89,62.96,76.17,5.11,0.02553,3
P004-2024-05-0022,P004,2024-05-08,2024-08,1095.5,108.57,29.77,36.58,0.02796,4
P004-2024-05-0022,P004,2024-05-08,2024-09,1004.67,102.75,28.03,16.12,0.02548,5
P004-2024-05-0022,P004,2024-05-08,2024-10,983.6,51.83,38.27,7.51,0.02454,6
P004-2024-05-0022,P004,2024-05-08,2024-11,908.66,104.45,34.76,5.25,0.03137,7
P004-2024-05-0022,P004,2024-05-08,2024-12,907.12,35.57,53.62,19.58,0.02522,8
P004-2024-05-0023,P004,2024-05-27,2024-05,6253.24,697.54,316.53,210.4,0.02139,1
P004-2024-05-0023,P004,2024-05-27,2024-06,6069.77,288.3,177.82,72.99,0.02294,2
P004-2024-05-0023,P004,2024-05-27,2024-07,6033.1,550.61,569.85,55.9,0.03179,3
P004-2024-05-0023,P004,2024-05-27,2024-08,5840.48,379.63,360.41,173.41,0.01901,4
P004-2024-05-0024,P004,2024-05-23,2024-05,2019.12,150.21,0.0,19.08,0.02842,1
P004-2024-05-0024,P004,2024-05-23,2024-06,1852.67,244.37,103.56,25.65,0.03119,2
P004-2024-05-0024,P004,2024-05-23,2024-07,1741.1,170.14,81.26,22.69,0.02608,3
P004-2024-05-0024,P004,2024-05-23,2024-08,1676.25,87.26,38.46,16.05,0.03084,4
P004-2024-05-0024,P004,2024-05-23,2024-09,1565.15,122.34,46.26,35.02,0.02439,5
P004-2024-05-0024,P004,2024-05-23,2024-10,1417.25,191.35,53.03,9.58,0.02307,6
P004-2024-05-0024,P004,2024-05-23,2024-11,1450.79,46.28,79.82,0.0,0.02519,7
P004-2024-05-0024,P004,2024-05-23,2024-12,1346.19,136.88,43.22,10.94,0.0258,8
P004-2024-05-0024,P004,2024-05-23,2025-01,1376.03,34.59,85.18,20.75,0.02267,9
P004-2024-05-0024,P004,2024-05-23,2025-02,1326.15,109.28,70.35,10.95,0.02029,10
P004-2024-05-0024,P004,2024-05-23,2025-03,1274.6,67.91,45.93,29.57,0.02775,11
P004-2024-05-0024,P004,2024-05-23,2025-04,1166.67,139.06,36.76,5.62,0.03225,12
P004-2024-05-0024,P004,2024-05-23,2025-05,1180.73,0.0,37.22,23.16,0.02739,13
P004-2024-05-0025,P004,2024-05-06,2024-05,4052.98,239.75,65.82,24.21,0.01977,1
P004-2024-05-0025,P004,2024-05-06,2024-06,4073.51,109.89,130.42,0.0,0.02662,2
P004-2024-05-0025,P004,2024-05-06,2024-07,3980.96,237.71,145.16,0.0,0.02161,3
P004-2024-05-0025,P004,2024-05-06,2024-08,3983.87,82.86,156.17,70.4,0.0278,4
P004-2024-05-0025,P004,2024-05-06,2024-09,4290.73,24.47,331.33,0.0,0.02225,5
P004-2024-05-0025,P004,2024-05-06,2024-10,4161.49,283.19,190.58,36.63,0.02454,6
P004-2024-05-0025,P004,2024-05-06,2024-11,4035.72,220.34,149.37,54.79,0.02752,7
P004-2024-05-0025,P004,2024-05-06,2024-12,3870.15,308.67,239.41,96.31,0.02893,8
P004-2024-05-0025,P004,2024-05-06,2025-01,3757.72,231.99,166.35,46.8,0.0248,9
P004-2024-05-0025,P004,2024-05-06,2025-02,3585.28,150.83,53.19,74.8,0.02597,10
P004-2024-05-0025,P004,2024-05-06,2025-03,3503.03,237.31,187.18,32.12,0.02572,11
P004-2024-05-0025,P004,2024-05-06,2025-04,3312.64,259.34,68.95,0.0,0.0271,12
P004-2024-05-0025,P004,2024-05-06,2025-05,3166.19,272.21,125.76,0.0,0.02519,13
P004-2024-05-0025,P004,2024-05-06,2025-06,3227.74,106.21,193.22,25.46,0.02187,14
P004-2024-05-0026,P004,2024-05-07,2024-05,3707.54,288.88,143.54,0.0,0.02851,1
P004-2024-05-0027,P004,2024-05-13,2024-05,6871.15,803.54,285.53,0.0,0.02427,1
P004-2024-05-0027,P004,2024-05-13,2024-06,6570.96,629.49,343.18,13.89,0.02849,2
P004-2024-05-0027,P004,2024-05-13,2024-07,6430.38,104.94,184.38,220.03,0.02753,3
P004-2024-05-0027,P004,2024-05-13,2024-08,6156.4,501.73,261.09,33.32,0.02724,4
P004-2024-05-0028,P004,2024-05-20,2024-05,3463.8,185.22,115.17,60.28,0.02621,1
P004-2024-05-0029,P004,2024-05-08,2024-05,10432.3,885.49,182.34,3.77,0.02765,1
P004-2024-05-0029,P004,2024-05-08,2024-06,10009.03,687.73,408.59,144.12,0.0252,2
P004-2024-05-0029,P004,2024-05-08,2024-07,9481.41,532.36,57.93,53.2,0.02868,3
P004-2024-05-0029,P004,2024-05-08,2024-08,9467.2,217.36,388.73,185.58,0.02119,4
P004-2024-05-0029,P004,2024-05-08,2024-09,9308.09,332.22,230.83,57.72,0.0262,5
P004-2024-05-0029,P004,2024-05-08,2024-10,8909.9,767.63,430.9,61.46,0.02827,6
P004-2024-05-0029,P004,2024-05-08,2024-11,8382.41,572.42,200.89,155.96,0.02669,7
P004-2024-05-0029,P004,2024-05-08,2024-12,7957.77,469.45,94.54,49.73,0.02715,8
P004-2024-05-0029,P004,2024-05-08,2025-01,7378.45,811.1,331.97,100.19,0.02229,9
P004-2024-05-0029,P004,2024-05-08,2025-02,7292.48,461.72,571.01,195.26,0.02726,10
P004-2024-05-0029,P004,2024-05-08,2025-03,6711.37,910.54,374.58,45.14,0.03094,11
P004-2024-05-0029,P004,2024-05-08,2025-04,6520.69,451.54,376.03,115.18,0.02212,12
P004-2024-05-0029,P004,2024-05-08,2025-05,6213.61,588.49,376.18,94.76,0.02654,13
P004-2024-05-0029,P004,2024-05-08,2025-06,6328.64,218.87,385.5,51.59,0.02265,14
P004-2024-05-0030,P004,2024-05-13,2024-05,8689.42,1027.95,374.47,150.24,0.02139,1
P004-2024-05-0030,P004,2024-05-13,2024-06,8459.37,276.66,255.55,208.94,0.02152,2
P004-2024-05-0030,P004,2024-05-13,2024-07,8474.17,274.05,330.24,41.38,0.02363,3
P004-2024-05-0030,P004,2024-05-13,2024-08,8058.56,512.27,272.78,176.12,0.02533,4
P004-2024-05-0030,P004,2024-05-13,2024-09,8124.52,541.14,607.09,0.0,0.01776,5
P004-2024-05-0030,P004,2024-05-13,2024-10,7855.84,472.58,271.18,67.28,0.02779,6
P004-2024-05-0030,P004,2024-05-13,2024-11,7447.78,874.12,466.07,0.0,0.03235,7
P004-2024-05-0030,P004,2024-05-13,2024-12,7071.13,718.2,401.39,59.84,0.0225,8
P004-2024-05-0030,P004,2024-05-13,2025-01,7037.62,71.75,178.74,140.5,0.02532,9
P004-2024-05-0030,P004,2024-05-13,2025-02,7014.31,199.47,378.19,202.03,0.02426,10
P004-2024-05-0030,P004,2024-05-13,2025-03,6690.73,764.88,441.3,0.0,0.02293,11
P004-2024-05-0030,P004,2024-05-13,2025-04,6337.61,455.19,271.33,169.25,0.0244,12
P004-2024-05-0030,P004,2024-05-13,2025-05,6041.52,662.64,366.54,0.0,0.02435,13
P004-2024-05-0030,P004,2024-05-13,2025-06,6196.08,213.69,376.13,7.88,0.02405,14
P004-2024-05-0031,P004,2024-05-26,2024-05,4281.37,424.97,86.12,47.49,0.02563,1
P004-2024-05-0031,P004,2024-05-26,2024-06,3759.8,584.1,169.36,106.83,0.0295,2
P004-2024-05-0031,P004,2024-05-26,2024-07,3678.19,156.55,74.94,0.0,0.02309,3
P004-2024-05-0031,P004,2024-05-26,2024-08,3482.75,315.1,154.41,34.75,0.02713,4
P004-2024-05-0031,P004,2024-05-26,2024-09,3219.2,329.19,106.88,41.23,0.02731,5
