account id,product code,opening date,reporting period,period balance,£ withdrawal,£ receipt,£ internal transfer,interest rate,account tenure (months)
P004-2024-05-0029,P004,2024-05-08,2025-08,6042.7,300.02,411.35,156.08,0.02338,16
P004-2024-05-0029,P004,2024-05-08,2025-09,6526.35,0.0,564.38,80.73,0.02305,17
P004-2024-05-0030,P004,2024-05-13,2025-07,6447.87,93.03,431.51,86.68,0.02849,15
P004-2024-05-0030,P004,2024-05-13,2025-08,5976.45,445.02,51.09,77.49,0.02037,16
P004-2024-05-0030,P004,2024-05-13,2025-09,5418.89,696.03,175.6,37.14,0.0237,17
P004-2024-05-0032,P004,2024-05-18,2025-07,11918.99,176.1,121.85,3.9,0.02305,15
P004-2024-05-0032,P004,2024-05-18,2025-08,11815.82,599.17,523.1,27.1,0.02684,16
P004-2024-05-0032,P004,2024-05-18,2025-09,11500.89,747.79,492.14,59.28,0.02449,17
P004-2024-06-0001,P004,2024-06-04,2025-07,3522.39,177.8,200.57,17.41,0.0276,14
P004-2024-06-0001,P004,2024-06-04,2025-08,3540.59,220.16,291.75,53.39,0.02628,15
P004-2024-06-0001,P004,2024-06-04,2025-09,3305.78,176.24,0.0,58.56,0.02869,16
P004-2024-06-0002,P004,2024-06-23,2025-07,2221.19,180.25,86.05,27.77,0.02947,14
P004-2024-06-0002,P004,2024-06-23,2025-08,2199.77,107.27,102.98,17.12,0.02256,15
P004-2024-06-0002,P004,2024-06-23,2025-09,2257.26,117.83,184.68,9.36,0.02412,16
P004-2024-06-0005,P004,2024-06-20,2025-07,1724.87,57.62,105.87,6.79,0.02428,14
P004-2024-06-0005,P004,2024-06-20,2025-08,1802.94,0.0,96.46,18.38,0.02978,15
P004-2024-06-0005,P004,2024-06-20,2025-09,1728.58,90.98,72.53,55.92,0.01886,16
P004-2024-06-0006,P004,2024-06-10,2025-07,5600.04,213.22,268.01,70.31,0.02615,14
P004-2024-06-0006,P004,2024-06-10,2025-08,5606.93,224.08,267.54,36.57,0.02806,15
P004-2024-06-0009,P004,2024-06-21,2025-07,2151.94,72.71,100.55,0.0,0.02344,14
P004-2024-06-0009,P004,2024-06-21,2025-08,2033.02,146.59,29.58,1.91,0.02266,15
P004-2024-06-0009,P004,2024-06-21,2025-09,2058.42,95.45,136.72,15.87,0.02143,16
P004-2024-06-0010,P004,2024-06-05,2025-07,1270.54,91.56,63.37,0.0,0.02153,14
P004-2024-06-0010,P004,2024-06-05,2025-08,1279.72,27.78,55.28,18.33,0.01974,15
P004-2024-06-0010,P004,2024-06-05,2025-09,1228.08,78.81,31.86,4.69,0.02327,16
P004-2024-06-0012,P004,2024-06-15,2025-07,3159.75,235.8,133.39,67.66,0.02401,14
P004-2024-06-0012,P004,2024-06-15,2025-08,2992.85,263.6,111.69,14.98,0.02362,15
P004-2024-06-0012,P004,2024-06-15,2025-09,2801.71,231.6,88.95,48.49,0.02242,16
P004-2024-06-0013,P004,2024-06-08,2025-07,9430.13,673.99,585.47,82.94,0.02612,14
P004-2024-06-0013,P004,2024-06-08,2025-08,8547.88,796.82,189.35,274.79,0.02265,15
P004-2024-06-0013,P004,2024-06-08,2025-09,8237.95,372.52,86.4,23.8,0.0202,16
P004-2024-06-0014,P004,2024-06-22,2025-07,1796.46,169.14,61.48,43.9,0.02239,14
P004-2024-06-0014,P004,2024-06-22,2025-08,1783.78,30.29,38.01,20.39,0.02353,15
P004-2024-06-0014,P004,2024-06-22,2025-09,1731.9,119.18,75.59,8.29,0.02745,16
P004-2024-06-0015,P004,2024-06-23,2025-07,3937.66,253.18,141.54,78.57,0.02263,14
P004-2024-06-0015,P004,2024-06-23,2025-08,3921.12,241.29,224.76,0.0,0.02616,15
P004-2024-06-0015,P004,2024-06-23,2025-09,3720.7,226.28,59.04,33.18,0.0214,16
P004-2024-06-0016,P004,2024-06-11,2025-07,7168.23,157.38,247.64,0.0,0.02785,14
P004-2024-06-0016,P004,2024-06-11,2025-08,7072.9,350.18,360.58,105.74,0.02214,15
P004-2024-06-0016,P004,2024-06-11,2025-09,6808.78,430.04,207.8,41.89,0.02611,16
P004-2024-06-0017,P004,2024-06-11,2025-07,1515.85,110.88,35.51,0.32,0.02161,14
P004-2024-06-0017,P004,2024-06-11,2025-08,1531.1,113.11,129.42,1.05,0.02671,15
P004-2024-06-0017,P004,2024-06-11,2025-09,1476.17,114.87,62.3,2.37,0.02529,16
P004-2024-06-0019,P004,2024-06-03,2025-07,3562.84,126.53,216.41,74.5,0.02512,14
P004-2024-06-0019,P004,2024-06-03,2025-08,3534.87,210.66,198.17,15.48,0.02895,15
P004-2024-06-0019,P004,2024-06-03,2025-09,3189.86,342.6,34.21,36.62,0.02659,16
P004-2024-06-0020,P004,2024-06-22,2025-07,3215.21,57.78,69.89,0.0,0.02455,14
P004-2024-06-0020,P004,2024-06-22,2025-08,3035.7,230.84,51.33,0.0,0.02337,15
P004-2024-06-0020,P004,2024-06-22,2025-09,2868.29,308.85,153.15,11.71,0.02339,16
P004-2024-06-0021,P004,2024-06-18,2025-07,5133.6,285.42,307.32,34.05,0.02323,14
P004-2024-06-0021,P004,2024-06-18,2025-08,4870.01,327.47,63.88,0.0,0.02512,15
P004-2024-06-0021,P004,2024-06-18,2025-09,4399.0,556.66,122.97,37.32,0.0201,16
P004-2024-06-0025,P004,2024-06-06,2025-07,7389.33,219.04,182.83,72.93,0.02422,14
P004-2024-06-0025,P004,2024-06-06,2025-08,6933.16,696.29,324.84,84.73,0.02156,15
P004-2024-06-0025,P004,2024-06-06,2025-09,6522.81,637.17,389.09,162.28,0.02257,16
P004-2024-06-0026,P004,2024-06-19,2025-07,12970.42,503.88,749.22,236.17,0.02825,14
P004-2024-06-0026,P004,2024-06-19,2025-08,12655.94,427.69,354.08,240.88,0.02211,15
P004-2024-06-0026,P004,2024-06-19,2025-09,12511.44,710.64,779.16,213.02,0.02822,16
P004-2024-06-0027,P004,2024-06-03,2025-07,5204.84,625.17,333.81,55.5,0.02613,14
P004-2024-06-0027,P004,2024-06-03,2025-08,5065.14,348.46,271.6,62.83,0.02508,15
P004-2024-06-0027,P004,2024-06-03,2025-09,4687.88,451.54,185.97,111.69,0.02406,16
P004-2024-06-0028,P004,2024-06-15,2025-07,3321.69,477.97,168.17,17.14,0.02982,14
P004-2024-06-0028,P004,2024-06-15,2025-08,3121.71,139.37,19.88,80.5,0.02775,15
P004-2024-06-0028,P004,2024-06-15,2025-09,3074.95,9.39,21.26,58.62,0.02263,16
P004-2024-06-0029,P004,2024-06-01,2025-07,6671.62,445.5,75.11,67.14,0.02375,14
P004-2024-06-0029,P004,2024-06-01,2025-08,6517.84,143.99,158.77,168.56,0.02295,15
P004-2024-06-0029,P004,2024-06-01,2025-09,6285.37,609.97,377.51,0.0,0.02963,16
P004-2024-06-0030,P004,2024-06-07,2025-07,2622.13,212.75,0.0,0.63,0.02806,14
P004-2024-06-0030,P004,2024-06-07,2025-08,2506.36,154.0,80.13,41.9,0.02352,15
P004-2024-06-0030,P004,2024-06-07,2025-09,2475.31,165.81,161.68,26.92,0.02563,16
P004-2024-06-0034,P004,2024-06-05,2025-07,4479.96,221.05,138.98,104.33,0.03588,14
P004-2024-06-0034,P004,2024-06-05,2025-08,4064.44,491.46,209.88,133.94,0.02293,15
P004-2024-06-0034,P004,2024-06-05,2025-09,3905.66,211.44,160.15,107.5,0.0224,16
P005-2023-06-0003,P005,2023-06-18,2025-07,1912.5,133.81,56.46,43.43,0.02138,26
P005-2023-06-0003,P005,2023-06-18,2025-08,1866.28,102.48,60.4,4.15,0.02362,27
P005-2023-06-0003,P005,2023-06-18,2025-09,1817.05,102.99,80.02,26.25,0.02261,28
P005-2023-06-0004,P005,2023-06-07,2025-07,1334.99,85.07,4.04,14.08,0.02439,26
P005-2023-06-0004,P005,2023-06-07,2025-08,1271.57,76.04,47.2,34.58,0.02011,27
P005-2023-06-0004,P005,2023-06-07,2025-09,1287.61,64.24,80.28,0.0,0.02121,28
P005-2023-06-0007,P005,2023-06-20,2025-07,1639.01,160.93,66.41,10.25,0.02027,26
P005-2023-06-0007,P005,2023-06-20,2025-08,1560.15,151.98,84.79,11.68,0.02089,27
P005-2023-06-0007,P005,2023-06-20,2025-09,1552.47,65.09,57.41,0.0,0.02566,28
P005-2023-06-0010,P005,2023-06-10,2025-07,1031.03,78.89,26.27,23.0,0.0189,26
P005-2023-06-0010,P005,2023-06-10,2025-08,1044.36,46.11,59.43,0.0,0.01663,27
P005-2023-06-0010,P005,2023-06-10,2025-09,1025.13,69.87,62.43,11.78,0.02026,28
P005-2023-06-0017,P005,2023-06-01,2025-07,2249.61,77.18,118.4,39.72,0.0155,26
P005-2023-06-0020,P005,2023-06-13,2025-07,1824.51,22.35,0.0,29.67,0.02385,26
P005-2023-06-0020,P005,2023-06-13,2025-08,1717.71,154.4,67.19,19.58,0.01786,27
P005-2023-06-0020,P005,2023-06-13,2025-09,1696.35,88.19,71.86,5.03,0.02335,28
P005-2023-06-0023,P005,2023-06-13,2025-07,1692.24,142.45,105.1,12.85,0.02168,26
P005-2023-06-0023,P005,2023-06-13,2025-08,1636.12,106.31,50.19,0.0,0.01837,27
P005-2023-06-0023,P005,2023-06-13,2025-09,1633.4,80.23,93.62,16.1,0.02496,28
P005-2023-06-0029,P005,2023-06-03,2025-07,2779.0,156.03,86.98,0.0,0.02537,26
P005-2023-06-0029,P005,2023-06-03,2025-08,2603.94,288.46,154.9,41.51,0.02558,27
P005-2023-06-0029,P005,2023-06-03,2025-09,2520.24,162.53,102.92,24.08,0.01897,28
P005-2023-07-0003,P005,2023-07-18,2025-07,4186.4,131.71,63.24,19.85,0.02418,25
P005-2023-07-0003,P005,2023-07-18,2025-08,4001.02,301.54,181.49,65.33,0.01744,26
P005-2023-07-0003,P005,2023-07-18,2025-09,3803.3,272.05,145.22,70.89,0.0254,27
P005-2023-07-0008,P005,2023-07-17,2025-07,1431.15,60.97,37.59,25.08,0.01896,25
P005-2023-07-0008,P005,2023-07-17,2025-08,1480.04,9.72,65.9,7.29,0.02078,26
P005-2023-07-0008,P005,2023-07-17,2025-09,1377.64,123.99,22.18,0.58,0.02089,27
P005-2023-07-0013,P005,2023-07-05,2025-07,2146.63,83.93,139.37,59.16,0.02463,25
P005-2023-07-0013,P005,2023-07-05,2025-08,2114.37,50.87,73.32,54.71,0.02174,26
P005-2023-07-0013,P005,2023-07-05,2025-09,2166.18,59.1,123.22,12.32,0.01865,27
P005-2023-07-0017,P005,2023-07-16,2025-07,2943.76,177.39,98.61,17.64,0.02261,25
P005-2023-07-0017,P005,2023-07-16,2025-08,2748.82,295.24,141.92,41.62,0.01845,26
P005-2023-07-0017,P005,2023-07-16,2025-09,2763.28,112.08,151.29,24.75,0.01922,27
P005-2023-07-0022,P005,2023-07-21,2025-07,2288.84,133.5,96.42,13.46,0.0224,25
P005-2023-07-0022,P005,2023-07-21,2025-08,2324.29,117.16,167.8,15.19,0.02053,26
P005-2023-07-0022,P005,2023-07-21,2025-09,2298.69,79.16,79.7,26.14,0.02052,27
P005-2023-07-0023,P005,2023-07-06,2025-07,1302.1,85.93,50.04,25.2,0.02003,25
P005-2023-07-0023,P005,2023-07-06,2025-08,1253.78,73.08,32.99,8.23,0.02515,26
P005-2023-07-0023,P005,2023-07-06,2025-09,1219.38,111.15,90.04,13.3,0.02291,27
P005-2023-07-0025,P005,2023-07-09,2025-07,706.96,63.57,23.57,13.61,0.02512,25
P005-2023-07-0025,P005,2023-07-09,2025-08,704.24,30.45,31.74,4.01,0.02155,26
P005-2023-07-0025,P005,2023-07-09,2025-09,679.78,38.41,13.95,0.0,0.02138,27
P005-2023-07-0033,P005,2023-07-14,2025-07,1904.57,104.59,34.86,25.39,0.01603,25
P005-2023-07-0033,P005,2023-07-14,2025-08,1748.65,155.92,0.0,0.0,0.02163,26
P005-2023-07-0033,P005,2023-07-14,2025-09,1685.62,74.33,44.24,32.95,0.02524,27
P005-2023-07-0035,P005,2023-07-27,2025-07,2509.94,203.82,236.79,63.55,0.01826,25
P005-2023-07-0035,P005,2023-07-27,2025-08,2371.66,169.16,104.16,73.29,0.0217,26
P005-2023-07-0035,P005,2023-07-27,2025-09,2481.58,50.83,185.71,24.96,0.01947,27
P005-2023-08-0001,P005,2023-08-07,2025-07,560.42,26.56,11.1,3.5,0.02038,24
P005-2023-08-0001,P005,2023-08-07,2025-08,590.74,8.88,46.6,7.41,0.0209,25
P005-2023-08-0001,P005,2023-08-07,2025-09,570.53,43.88,23.68,0.0,0.02314,26
P005-2023-08-0004,P005,2023-08-23,2025-07,3800.77,133.9,232.36,22.3,0.02098,24
P005-2023-08-0004,P005,2023-08-23,2025-08,3571.54,255.39,50.84,24.67,0.02193,25
P005-2023-08-0004,P005,2023-08-23,2025-09,3212.79,435.56,120.77,43.96,0.02165,26
P005-2023-08-0011,P005,2023-08-20,2025-07,2905.77,148.16,183.01,0.0,0.02256,24
P005-2023-08-0011,P005,2023-08-20,2025-08,2918.45,161.39,215.33,41.26,0.01677,25
P005-2023-08-0011,P005,2023-08-20,2025-09,2942.76,128.17,176.61,24.14,0.02081,26
P005-2023-08-0015,P005,2023-08-05,2025-07,2452.39,142.16,29.76,16.86,0.01992,24
P005-2023-08-0015,P005,2023-08-05,2025-08,2277.03,219.11,144.98,101.23,0.02306,25
P005-2023-08-0028,P005,2023-08-21,2025-07,3217.74,281.8,161.51,19.4,0.02218,24
P005-2023-08-0028,P005,2023-08-21,2025-08,2973.43,350.14,137.76,31.93,0.01606,25
P005-2023-08-0028,P005,2023-08-21,2025-09,2992.44,42.67,110.77,49.08,0.02513,26
P005-2023-08-0029,P005,2023-08-13,2025-07,3319.99,105.11,196.9,108.99,0.02285,24
P005-2023-08-0029,P005,2023-08-13,2025-08,3215.72,233.1,164.2,35.37,0.02191,25
P005-2023-08-0029,P005,2023-08-13,2025-09,3214.18,160.1,209.51,50.95,0.01996,26
P005-2023-09-0000,P005,2023-09-04,2025-07,2476.64,168.72,193.0,0.0,0.02325,23
P005-2023-09-0000,P005,2023-09-04,2025-08,2461.4,42.48,79.89,52.65,0.02247,24
P005-2023-09-0000,P005,2023-09-04,2025-09,2545.81,40.18,145.57,20.98,0.02361,25
P005-2023-09-0003,P005,2023-09-20,2025-07,5514.16,5.58,224.69,19.61,0.02357,23
P005-2023-09-0003,P005,2023-09-20,2025-08,5516.47,182.7,185.01,0.0,0.01714,24
P005-2023-09-0003,P005,2023-09-20,2025-09,5047.26,490.72,161.62,140.11,0.02323,25
P005-2023-09-0006,P005,2023-09-19,2025-07,3866.07,466.57,154.49,0.0,0.02432,23
P005-2023-09-0006,P005,2023-09-19,2025-08,3647.23,363.7,145.44,0.58,0.0249,24
P005-2023-09-0006,P005,2023-09-19,2025-09,3460.68,300.2,139.19,25.54,0.01996,25
P005-2023-09-0015,P005,2023-09-12,2025-07,3963.8,68.53,9.95,63.39,0.02231,23
P005-2023-09-0015,P005,2023-09-12,2025-08,4244.94,0.0,281.14,0.0,0.02278,24
P005-2023-09-0015,P005,2023-09-12,2025-09,4120.44,258.14,217.91,84.27,0.02527,25
P005-2023-09-0023,P005,2023-09-11,2025-07,2791.44,129.98,99.31,26.5,0.0207,23
P005-2023-09-0024,P005,2023-09-24,2025-07,2492.71,256.33,126.91,19.04,0.01841,23
P005-2023-09-0024,P005,2023-09-24,2025-08,2600.86,4.42,117.37,4.79,0.02072,24
P005-2023-09-0024,P005,2023-09-24,2025-09,2380.05,213.23,50.83,58.42,0.02131,25
P005-2023-09-0027,P005,2023-09-12,2025-07,1446.06,86.62,56.58,19.36,0.02593,23
P005-2023-09-0027,P005,2023-09-12,2025-08,1407.65,61.4,41.95,18.96,0.02122,24
P005-2023-09-0027,P005,2023-09-12,2025-09,1357.84,92.58,43.16,0.39,0.01852,25
P005-2023-09-0029,P005,2023-09-13,2025-07,659.81,45.6,26.15,12.03,0.01957,23
P005-2023-09-0029,P005,2023-09-13,2025-08,625.57,28.37,15.0,20.87,0.02062,24
P005-2023-09-0029,P005,2023-09-13,2025-09,609.76,29.05,28.73,15.48,0.02668,25
P005-2023-09-0035,P005,2023-09-21,2025-07,2788.16,189.2,155.79,5.76,0.02561,23
P005-2023-09-0035,P005,2023-09-21,2025-08,2599.53,279.01,90.38,0.0,0.01987,24
P005-2023-09-0036,P005,2023-09-10,2025-07,1555.4,104.41,90.59,0.0,0.01988,23
P005-2023-09-0036,P005,2023-09-10,2025-08,1489.29,143.95,94.2,16.35,0.02563,24
P005-2023-09-0036,P005,2023-09-10,2025-09,1517.94,78.6,114.32,7.07,0.02496,25
P005-2023-10-0001,P005,2023-10-23,2025-07,3408.07,30.4,65.86,41.44,0.01986,22
P005-2023-10-0001,P005,2023-10-23,2025-08,3391.05,134.15,169.17,52.05,0.0196,23
P005-2023-10-0001,P005,2023-10-23,2025-09,3425.1,140.08,253.56,79.42,0.02676,24
P005-2023-10-0004,P005,2023-10-16,2025-07,6688.52,394.13,350.34,0.0,0.02279,22
P005-2023-10-0004,P005,2023-10-16,2025-08,6001.12,809.33,201.55,79.62,0.02199,23
P005-2023-10-0006,P005,2023-10-20,2025-07,1355.48,26.16,45.26,0.0,0.02315,22
P005-2023-10-0006,P005,2023-10-20,2025-08,1276.22,72.52,13.25,19.99,0.02244,23
P005-2023-10-0006,P005,2023-10-20,2025-09,1250.41,100.37,74.56,0.0,0.02331,24
P005-2023-10-0007,P005,2023-10-13,2025-07,4906.1,251.93,212.63,45.66,0.01915,22
P005-2023-10-0007,P005,2023-10-13,2025-08,4640.55,445.18,295.41,115.78,0.02632,23
P005-2023-10-0007,P005,2023-10-13,2025-09,4624.5,148.48,235.33,102.9,0.02134,24
P005-2023-10-0008,P005,2023-10-22,2025-07,2176.06,136.55,120.81,24.58,0.0227,22
P005-2023-10-0008,P005,2023-10-22,2025-08,2106.07,129.27,59.28,0.0,0.02108,23
P005-2023-10-0008,P005,2023-10-22,2025-09,2027.25,138.72,59.89,0.0,0.01748,24
P005-2023-10-0010,P005,2023-10-23,2025-07,888.25,80.21,37.97,24.04,0.02328,22
P005-2023-10-0010,P005,2023-10-23,2025-08,836.42,100.12,49.9,1.6,0.02446,23
P005-2023-10-0010,P005,2023-10-23,2025-09,838.04,32.79,34.4,0.0,0.02035,24
P005-2023-10-0019,P005,2023-10-15,2025-07,1312.49,202.05,115.18,2.17,0.01882,22
P005-2023-10-0019,P005,2023-10-15,2025-08,1297.98,101.14,86.64,0.0,0.02438,23
P005-2023-10-0019,P005,2023-10-15,2025-09,1255.36,80.95,38.33,0.0,0.02243,24
P005-2023-10-0024,P005,2023-10-12,2025-07,1206.49,56.89,33.93,30.82,0.01909,22
P005-2023-10-0028,P005,2023-10-21,2025-07,1272.9,121.91,74.47,0.0,0.02529,22
P005-2023-10-0029,P005,2023-10-22,2025-07,2645.88,158.26,167.58,15.86,0.02089,22
P005-2023-10-0029,P005,2023-10-22,2025-08,2490.43,220.11,108.26,43.6,0.02403,23
P005-2023-10-0029,P005,2023-10-22,2025-09,2379.67,125.43,58.0,43.33,0.02193,24
P005-2023-10-0031,P005,2023-10-09,2025-07,8755.68,581.53,211.06,0.0,0.0218,22
P005-2023-10-0031,P005,2023-10-09,2025-08,8974.75,121.31,431.7,91.32,0.02339,23
P005-2023-10-0031,P005,2023-10-09,2025-09,8818.48,554.13,397.86,0.0,0.01956,24
P005-2023-10-0032,P005,2023-10-11,2025-07,6125.54,687.73,327.11,0.0,0.01847,22
P005-2023-10-0032,P005,2023-10-11,2025-08,5652.46,605.99,258.11,125.2,0.01962,23
P005-2023-10-0032,P005,2023-10-11,2025-09,5036.83,615.62,0.0,0.0,0.01765,24
P005-2023-10-0034,P005,2023-10-20,2025-07,1969.43,136.19,57.87,0.0,0.02307,22
P005-2023-10-0034,P005,2023-10-20,2025-08,1842.4,165.14,50.16,12.04,0.0203,23
P005-2023-10-0034,P005,2023-10-20,2025-09,1745.45,136.13,77.01,37.84,0.01972,24
P005-2023-10-0043,P005,2023-10-14,2025-07,1662.59,114.47,60.75,29.86,0.023,22
P005-2023-10-0043,P005,2023-10-14,2025-08,1666.8,58.36,72.87,10.3,0.02508,23
P005-2023-10-0043,P005,2023-10-14,2025-09,1646.83,66.99,72.52,25.5,0.02568,24
P005-2023-11-0000,P005,2023-11-13,2025-07,2539.32,142.76,60.77,39.58,0.02109,21
P005-2023-11-0000,P005,2023-11-13,2025-08,2516.88,151.07,149.88,21.24,0.02382,22
P005-2023-11-0000,P005,2023-11-13,2025-09,2590.12,105.63,185.99,7.12,0.01972,23
P005-2023-11-0006,P005,2023-11-11,2025-07,1958.25,63.81,81.9,40.52,0.02564,21
P005-2023-11-0006,P005,2023-11-11,2025-08,1807.11,163.52,30.14,17.76,0.02348,22
P005-2023-11-0006,P005,2023-11-11,2025-09,1739.94,79.45,12.28,0.0,0.01994,23
P005-2023-11-0008,P005,2023-11-10,2025-07,5444.59,421.81,330.48,107.62,0.02656,21
P005-2023-11-0008,P005,2023-11-10,2025-08,5143.98,372.33,209.8,138.08,0.02498,22
P005-2023-11-0008,P005,2023-11-10,2025-09,5020.01,330.23,212.67,6.4,0.02442,23
P005-2023-11-0012,P005,2023-11-13,2025-07,3798.45,323.52,143.79,0.0,0.0219,21
P005-2023-11-0012,P005,2023-11-13,2025-08,3748.09,154.32,135.13,31.17,0.02718,22
P005-2023-11-0012,P005,2023-11-13,2025-09,3688.53,248.0,188.44,0.0,0.02102,23
P005-2023-11-0015,P005,2023-11-16,2025-07,3472.45,198.61,130.27,0.0,0.02028,21
P005-2023-11-0015,P005,2023-11-16,2025-08,3432.67,208.69,193.34,24.43,0.02309,22
P005-2023-11-0015,P005,2023-11-16,2025-09,3332.28,252.33,185.73,33.78,0.02214,23
P005-2023-11-0021,P005,2023-11-05,2025-07,1092.72,37.05,31.13,21.68,0.02067,21
P005-2023-11-0021,P005,2023-11-05,2025-08,997.16,93.52,0.0,2.04,0.02244,22
P005-2023-11-0021,P005,2023-11-05,2025-09,961.71,74.48,44.95,5.93,0.01872,23
P005-2023-11-0023,P005,2023-11-10,2025-07,1205.56,97.22,53.78,21.06,0.02249,21
P005-2023-11-0023,P005,2023-11-10,2025-08,1142.64,88.39,58.1,32.63,0.02359,22
P005-2023-11-0023,P005,2023-11-10,2025-09,1112.51,88.88,71.14,12.38,0.02596,23
P005-2023-11-0024,P005,2023-11-02,2025-07,1653.69,114.74,80.32,6.09,0.0211,21
P005-2023-11-0024,P005,2023-11-02,2025-08,1533.06,160.14,55.49,15.99,0.01855,22
P005-2023-11-0024,P005,2023-11-02,2025-09,1510.99,25.13,27.17,24.1,0.01886,23
P005-2023-11-0027,P005,2023-11-05,2025-07,1521.79,128.21,21.86,19.38,0.02581,21
P005-2023-11-0027,P005,2023-11-05,2025-08,1421.71,132.05,36.23,4.26,0.02164,22
P005-2023-11-0027,P005,2023-11-05,2025-09,1374.31,41.37,29.22,35.25,0.02045,23
P005-2023-11-0035,P005,2023-11-25,2025-07,1612.26,98.89,60.26,0.0,0.02223,21
P005-2023-11-0035,P005,2023-11-25,2025-08,1549.36,127.81,99.73,34.82,0.02259,22
P005-2023-11-0035,P005,2023-11-25,2025-09,1537.79,78.52,89.57,22.63,0.01788,23
P005-2023-12-0001,P005,2023-12-03,2025-07,2469.36,286.4,173.27,0.0,0.02286,20
P005-2023-12-0001,P005,2023-12-03,2025-08,2572.84,27.98,131.47,0.0,0.01855,21
P005-2023-12-0001,P005,2023-12-03,2025-09,2498.43,71.72,0.0,2.69,0.02467,22
P005-2023-12-0003,P005,2023-12-15,2025-07,2502.26,184.2,129.42,33.33,0.02461,20
P005-2023-12-0003,P005,2023-12-15,2025-08,2454.64,84.04,78.99,42.58,0.02317,21
P005-2023-12-0003,P005,2023-12-15,2025-09,2394.58,84.06,62.63,38.63,0.02186,22
P005-2023-12-0005,P005,2023-12-01,2025-07,858.91,50.04,34.5,12.51,0.02487,20
P005-2023-12-0005,P005,2023-12-01,2025-08,864.47,28.57,46.21,12.09,0.0216,21
P005-2023-12-0005,P005,2023-12-01,2025-09,788.62,78.31,9.7,7.23,0.02261,22
P005-2023-12-0006,P005,2023-12-07,2025-07,4430.16,472.25,147.2,45.01,0.02599,20
P005-2023-12-0006,P005,2023-12-07,2025-08,4319.38,198.92,156.71,68.57,0.02175,21
P005-2023-12-0006,P005,2023-12-07,2025-09,4377.88,124.27,259.35,76.58,0.02262,22
P005-2023-12-0008,P005,2023-12-09,2025-07,2445.18,202.1,50.48,15.31,0.01778,20
P005-2023-12-0008,P005,2023-12-09,2025-08,2318.4,104.55,48.24,70.48,0.01858,21
P005-2023-12-0008,P005,2023-12-09,2025-09,2206.52,268.56,156.69,0.0,0.01897,22
P005-2023-12-0009,P005,2023-12-05,2025-07,1319.29,58.07,47.66,48.45,0.02529,20
P005-2023-12-0009,P005,2023-12-05,2025-08,1274.34,146.03,112.07,10.99,0.02598,21
P005-2023-12-0009,P005,2023-12-05,2025-09,1272.85,33.52,47.98,15.95,0.01984,22
P005-2023-12-0010,P005,2023-12-06,2025-07,1264.5,146.6,61.65,20.32,0.0243,20
P005-2023-12-0010,P005,2023-12-06,2025-08,1230.61,75.42,41.53,0.0,0.02343,21
P005-2023-12-0010,P005,2023-12-06,2025-09,1318.33,8.45,96.17,0.0,0.0222,22
P005-2023-12-0013,P005,2023-12-07,2025-07,481.57,29.98,35.89,6.41,0.02233,20
P005-2023-12-0013,P005,2023-12-07,2025-08,456.15,40.79,21.88,6.51,0.02522,21
P005-2023-12-0013,P005,2023-12-07,2025-09,433.78,26.89,7.26,2.74,0.02123,22
P005-2023-12-0017,P005,2023-12-02,2025-07,2454.63,255.04,0.0,0.0,0.01654,20
P005-2023-12-0017,P005,2023-12-02,2025-08,2225.57,323.89,118.28,23.45,0.01866,21
P005-2023-12-0017,P005,2023-12-02,2025-09,2049.78,184.91,40.67,31.54,0.0261,22
P005-2023-12-0020,P005,2023-12-12,2025-07,4827.2,179.77,301.88,126.56,0.01982,20
P005-2023-12-0020,P005,2023-12-12,2025-08,4654.93,370.06,254.84,57.05,0.02282,21
P005-2023-12-0020,P005,2023-12-12,2025-09,4558.25,113.59,81.43,64.53,0.03016,22
P005-2023-12-0023,P005,2023-12-25,2025-07,3449.96,144.19,174.67,62.35,0.02222,20
P005-2023-12-0023,P005,2023-12-25,2025-08,3441.44,77.62,127.68,58.58,0.02145,21
P005-2023-12-0023,P005,2023-12-25,2025-09,3424.89,120.33,129.22,25.44,0.02298,22
P005-2023-12-0028,P005,2023-12-01,2025-07,1702.59,32.0,37.85,33.91,0.01734,20
P005-2023-12-0028,P005,2023-12-01,2025-08,1558.87,153.93,55.64,45.43,0.02276,21
P005-2023-12-0028,P005,2023-12-01,2025-09,1553.28,59.39,57.49,3.7,0.02372,22
P005-2023-12-0030,P005,2023-12-20,2025-07,3281.71,0.0,202.01,23.15,0.02225,20
P005-2023-12-0030,P005,2023-12-20,2025-08,3110.89,323.73,202.68,49.77,0.01774,21
P005-2023-12-0030,P005,2023-12-20,2025-09,2887.11,261.5,132.17,94.44,0.01918,22
P005-2023-12-0031,P005,2023-12-14,2025-07,3010.73,303.03,185.08,0.0,0.02514,20
P005-2023-12-0031,P005,2023-12-14,2025-08,2865.82,257.86,154.02,41.07,0.02028,21
P005-2023-12-0031,P005,2023-12-14,2025-09,2628.16,277.84,91.37,51.19,0.02319,22
P005-2024-01-0002,P005,2024-01-16,2025-07,2993.12,4.1,116.8,77.58,0.02266,19
P005-2024-01-0002,P005,2024-01-16,2025-08,3051.78,55.29,133.87,19.91,0.02152,20
P005-2024-01-0002,P005,2024-01-16,2025-09,2766.52,252.21,31.1,64.15,0.02781,21
P005-2024-01-0005,P005,2024-01-17,2025-07,3958.33,176.85,3.6,7.11,0.02072,19
